x,y,z
-1.2673761960171863,75.4376396884046,-10.642567030416197
-1.2037388627260066,71.64977446366922,-11.391557744229623
-1.1837460424278037,70.45974803051502,-12.471412120038933
-1.215245091149621,72.33465612447431,-14.114141388003018
-1.2428601795188146,73.97838045266141,-15.784655566884274
-1.19305182641649,71.01365332064336,-16.45741913579715
-1.2276868224447886,73.07522143215037,-18.289295307334882
-1.2599864069164295,74.9977795669126,-20.172356375290473
-1.1853672783094666,70.55624835036886,-20.30896037659649
-1.2232686775252688,72.81224156431217,-22.345969391958764
-1.1263045279930881,67.04067460724897,-21.866042521971277
-1.0922113885509996,65.0113592570308,-22.470714020632936
-1.0999504575596644,65.47200945800037,-23.92088882419727
-1.1263891112293398,67.04570922895017,-25.8347454827207
-1.102222711349007,65.60726011457709,-26.608306330332233
-1.0808796574997552,64.33686414912513,-27.413695974807435
-1.0899848398162177,64.87882908822142,-28.996255284873786
-1.0997029709714428,65.45727839067509,-30.639823976200702
-1.0800560935252277,64.28784340645537,-31.475048339455764
-1.0957505870416584,65.22202186957087,-33.3592219208619
-1.0140218679739756,60.357308708160744,-32.21513863836781
-1.000212688826885,59.535349226702465,-33.127041351432204
-0.9980661588999816,59.40758199254185,-34.429999999999986
-0.28456433793126856,58.03192311002411,15.635258514643278
-0.3408832654531716,69.51718403677978,17.428053359000078
-0.2792116780764043,56.940341686329965,13.218123953245502
-0.17606632445069875,35.90564958724853,7.674020508083501
-0.1929688610111098,39.352626496474116,7.691510603628526
-0.1755842289723769,35.807334640502056,6.348577375502976
-0.17542348209604097,35.77455312460473,5.69734321676521
-0.20239430825624055,41.27478172429865,5.832744661236353
-0.2744005804099443,55.95920240554539,6.908773077637811
-0.3084118332068634,62.89520296533135,6.646964979190083
-0.3882643894481906,79.17973614901804,6.965486960392838
-0.43190058209965326,88.07857496758956,6.192979739003458
-0.40552798505506404,82.70034474018523,4.358015076349944
-0.4008659093995679,81.74959589393235,2.870483603780714
-0.4053887840266991,82.67195712340362,1.45099307119574
-0.41066862696159057,83.74868880896229,5.15637534780993e-15
-0.41041104103352494,83.69615866101614,-1.4689690498261503
-0.41841140816964006,85.32769370813484,-2.9961217919096876
-0.4021676594913797,82.01506507318959,-4.321903266542284
-0.35712797625518744,72.830008880049,-5.1208227375562405
-0.2993114243481359,61.039333635397924,-5.3696653106832235
-0.26447078573313826,53.934194334007216,-5.699937101985136
-0.2278362201428132,46.46321498022618,-5.7363899940802865
-0.20534015717144716,41.875536123053664,-5.917640252821979
-0.20350472593513808,41.50123200204693,-6.609356147949761
-0.19556317843969334,39.881692192594194,-7.0709537945974015
-0.1934954443579523,39.46001396644713,-7.712499593119941
-0.19123540902813635,38.999119261793396,-8.335179684883963
-0.18911886976584225,38.567488072088715,-8.95305196288582
-0.18856466030412114,38.45446673883501,-9.640587539646761
-0.18861043023949667,38.46380071718864,-10.363114565904935
-0.1869027672504874,38.11555269708727,-10.98966137642375
-0.1876645088491665,38.2708965824301,-11.765037398042924
-0.18589251246038427,37.90952888986319,-12.38540113454789
-0.1861472709885879,37.96148243902475,-13.143186395435404
-0.18412959914339674,37.55001353103503,-13.74236935882537
-0.18315957582771256,37.35219422985362,-14.417142610207428
-0.20103106696648393,40.99677248996278,-16.65500914327145
-0.29721965752165935,60.61275435100598,-25.8703080172748
-0.3571658313567925,72.83772876639046,-32.60807667538689
-0.3558830767284016,72.57613337989554,-34.029222435361106
-0.3520121645106059,71.78672848881942,-35.20558679863082
-0.3564359123235018,72.6888745370643,-37.24084069363502
-0.3619529923544156,73.81398658193048,-39.463779567781955
-0.35521216776013104,72.43931322195323,-40.37494517411495
-0.3474983714004169,70.86621927600194,-41.139999999999986
0.6888080489865087,59.623167555273376,16.095956414925766
0.46317425096274334,40.09232472395337,10.071208513814176
0.5976272739410985,51.73056723454359,12.032631896853335
0.394803447113795,34.1741536169627,7.318491516785134
0.3921557626485748,33.94497026938772,6.647785398918826
0.3919583773624744,33.92788461540411,6.027328246819155
0.39740852006346283,34.39964851528784,5.4892853782617035
0.49303354976919267,42.676943150580925,6.042896043686053
0.6392769007256387,55.33575547246136,6.845401019067134
0.7183231049428132,62.17798834936152,6.584247901229491
0.8747691658594218,75.71994639865859,6.67438677961566
0.9177226711365318,79.43799825068277,5.596561888491186
0.8706092462370909,75.3598641013863,3.9791027531510297
0.8509894622351095,73.66157722644398,2.5916366251277303
0.8545886423948845,73.97312196237388,1.300902375835103
0.8310976668755358,71.93974507096303,4.438120000110009e-15
0.7060044083535951,61.11168299494208,-1.0747191884079166
0.6128590956145117,53.049032454487254,-1.8664250836497391
0.5411678676465199,46.84344571131812,-2.4733972920415153
0.4750470214670343,41.120030753469464,-2.896986354593525
0.4343003876465816,37.59300551158265,-3.313661339265966
0.4105355100482819,35.53591967894928,-3.76302467763552
0.41199615108186094,35.66235264559554,-4.411670231266335
0.4176364339131945,36.150575059382,-5.118786653311204
0.4086206726671341,35.37017151415175,-5.644155498651536
0.4014439733574176,34.748957017505504,-6.173192716059372
0.40228607798679855,34.82184952433745,-6.819513494757712
0.400523610694137,34.66929050175392,-7.4245264791021786
0.39931199795578354,34.56441340367523,-8.039750682249728
0.4028714779572648,34.87252169719797,-8.759991839663972
0.4038260406182361,34.95514856191136,-9.43654238443791
0.40837930697337715,35.34927891973138,-10.212364033019814
0.41076928980818206,35.55615563556457,-10.952244058913715
0.41614872658870405,36.02179923684071,-11.792088505347989
0.46641697708154606,40.37301482767924,-14.00594200474687
0.6087908868158929,52.69688863850429,-19.32413809790028
0.7333977675891794,63.482849896966805,-24.551788223348524
0.8443638309519683,73.0880631324443,-29.75125564909174
0.8480976157115423,73.41125923136178,-31.395246174113133
0.8205256607635225,71.02463309929053,-31.859681252127416
0.83013293802028,71.85623822131609,-33.75874674784706
0.8529322729406728,73.82974675988137,-36.27959610826406
0.8690407491395038,75.22409512279062,-38.61643190784585
0.825036425519145,71.41508452218346,-38.257237651422216
0.8448342175510846,73.12877975742587,-40.840362409551425
0.8782400619240406,76.0203868739582,-44.219999999999985
1.1285133921646444,64.71851550232198,17.511696591636554
0.7365339124014849,42.23909238357264,10.6348865305614
0.8555508670887089,49.06453254267399,11.438761113385532
0.6561850972804935,37.63121083506336,8.077369188269955
0.6215676914503807,35.64595560333859,6.996965860457903
0.6147389150513385,35.25433573040506,6.277381622659534
0.6277933198681962,36.00298586285305,5.7583526581309
0.7696490436387323,44.13819446709186,6.264181274212556
1.02181818452726,58.59970867428914,7.265850253814893
1.1933493650225155,68.43675929423797,7.263682912469238
1.2846342035965324,73.67180504681649,6.508790868395111
1.2397189456630306,71.09598376100577,5.020373415364709
1.0504980405129523,60.244454511690414,3.1883064543201467
0.8813170305027163,50.5421825713956,1.7823172965967302
0.7936687839455308,45.51568980405503,0.8022871239219168
0.6988181080895512,40.07614874197135,2.4780727980746693e-15
0.6614194281695298,37.93139169878939,-0.66860169061233
0.6447230127194338,36.973877831747394,-1.3038451968054274
0.6430248182982271,36.87648898130229,-1.9516078082993675
0.6426832550046918,36.85690084928617,-2.6026140353933163
0.6376726021334154,36.56954757747037,-3.2308633836556906
0.6381473939305897,36.59677616022281,-3.8842776950259976
0.6370510217859487,36.53390089606387,-4.529883494369328
0.6414027022192591,36.78346310732317,-5.220383017012051
0.6298399158579865,36.12035500992021,-5.777124793935732
0.6307238273652599,36.17104598176276,-6.440610909666446
0.6193641517752089,35.51958597616559,-6.972160691058947
0.6092302820825587,34.93842406230979,-7.499374687796571
0.610242476879203,34.996471884420565,-8.158974741051978
0.6246129266225512,35.82059517878953,-9.018848267955615
0.7000252301086334,40.14537534189261,-10.8626353229528
0.8900192343802227,51.04124064235963,-14.779675018907488
1.079953384059081,61.933673373559465,-19.121109488866978
1.2249486358773396,70.24892910531774,-23.049577610427324
1.2447550552253845,71.38479693508553,-24.821316095813604
1.258828414737159,72.1918825594621,-26.53392271920538
1.3172187191297497,75.54047713198081,-29.282245157346484
1.39801082172305,80.17378053843859,-32.71064773707744
1.4065372021510367,80.66275540372479,-34.57579756001582
1.3320156666721736,76.38905942224014,-34.344842141320555
1.3083168495627373,75.02996853937361,-35.330886681522465
1.2692238924548913,72.78804729308447,-35.84999238441076
1.2899209591660843,73.9749923857179,-38.0625634981636
1.2523351522306265,71.81950389465636,-38.56239416723305
1.2793367813852794,73.36800599234206,-41.068222931067204
1.329573001368939,76.24897630635337,-44.454999999999984
0.4727238843065018,64.91245134942996,17.610047828775514
0.30875834138748015,42.3973940801574,10.702624661329308
0.33087000327089533,45.433674293432176,10.619939275573863
0.26095203608994366,35.83283373141418,7.711444612430699
0.2644221675689374,36.309337560148705,7.145796876851608
0.2691040382802182,36.95223231300468,6.596894269566687
0.27472207722978736,37.7236777425668,6.04932076310573
0.342963994977865,47.094370260700195,6.701184811227162
0.45990792449098755,63.15261776445833,7.850823102159602
0.49952341850747317,68.59245043083877,7.299222589980241
0.4315036162193699,59.25225787149357,5.248518828263973
0.3631420907456691,49.865141324602,3.530375136190189
0.31547590887616306,43.31982213440166,2.298595198190099
0.28113999796561945,38.60495956766513,1.3649193160348172
0.2712720168914878,37.249929998276265,0.6583047708143289
0.2662064338493695,36.55434548542605,2.266208901822177e-15
0.26314536315110126,36.134012158985385,-0.6385835515402025
0.2604372826973764,35.76214996513698,-1.2644087655316014
0.2605262116333887,35.774361311811205,-1.8982251329315651
0.2625443410469084,36.05148233683437,-2.552389374297546
0.2638320018133045,36.228298486024464,-3.209074447968776
0.25988380057821137,35.68614813335776,-3.7975190705138453
0.2609381347430238,35.83092485704675,-4.454324501458136
0.2614788838138614,35.905178240297076,-5.109044536243999
0.25703244774175593,35.29461237977932,-5.659798945155559
0.255220281632963,35.04577336766408,-6.256543841339499
0.2506538571080715,34.41873119853883,-6.773719335867341
0.28733570110308165,39.45572740876126,-8.491113452997283
0.3086531443348915,42.38294886428199,-9.906844433303807
0.3782708432007555,51.94255784684744,-13.112166741501994
0.46334444215756326,63.6245058861476,-17.260642117887116
0.498996850833214,68.52014437719463,-19.892747969312822
0.5080483923554202,69.76306390845444,-21.59457411082133
0.5232514601773198,71.85068510364518,-23.63670989973972
0.5221088664677195,71.69378895126351,-24.9938672176759
0.5065903539847108,69.56285222475006,-25.63440974225887
0.5514423812476681,75.72174356551912,-29.42917601666006
0.5514654580596384,75.72491237607439,-30.97621920956177
0.5377600436052623,73.8429426289807,-31.735182255898803
0.5215380577587144,71.61540790519584,-32.28268736092625
0.5282926960029845,72.54292635935097,-34.24898393146628
0.5184823987569247,71.1958176901063,-35.157365972484016
0.5257823440343594,72.19821540768756,-37.245380598632416
0.5195025612433491,71.33590210294635,-38.402773835885846
0.5386342244476597,73.96298145774851,-41.509399685491374
0.5302891332192032,72.81706870326937,-42.56499999999998
-0.6335621552676001,65.71243583633478,17.879219635682134
-0.4619357439616745,47.9115153631138,12.129963845367348
-0.4175249059553738,43.30526746989128,10.152041082538624
-0.37047725558690087,38.425532024230435,8.293597346720425
-0.3564163190245612,36.9671456860167,7.296535983199078
-0.36093739882875825,37.436067581168025,6.702819657943515
-0.3752162156847126,38.91705224646794,6.258942946259639
-0.45226290951586984,46.90825860670769,6.69422615617916
-0.5314298257841259,55.119372326782994,6.872212274616267
-0.43371447318729195,44.98443326144035,4.800992317883323
-0.37504254596276415,38.899039395849634,3.455725199944645
-0.3611608909039201,37.459247956648,2.659814343863504
-0.3510216806520184,36.407619166055575,1.9374771001137858
-0.3496761176371908,36.26805871008381,1.286046453487165
-0.34565882497089767,35.851389115199204,0.6354421183814877
-0.3434326882030745,35.62049642645157,2.2147737362579882e-15
-0.3392981709546796,35.19166841464487,-0.6237490060685115
-0.34113585967590254,35.38227165881988,-1.2546369064549014
-0.343625761934877,35.64052184164922,-1.8966550542442768
-0.3414594837945533,35.41583763013796,-2.514720878475718
-0.3401394691758134,35.27892702836703,-3.13412050920579
-0.3343746896486395,34.68100983643812,-3.701352884307604
-0.3273019657648997,33.94743395831129,-4.232522296460767
-0.3518436190038222,36.492869793409604,-5.207857437925646
-0.37212145559533594,38.59606681179324,-6.207319572796368
-0.45762373830775716,47.464278430631175,-8.498341815019568
-0.598376769910482,62.063042705080335,-12.249937503174177
-0.6705554738875469,69.54934600525038,-15.01122407704221
-0.6881343342557211,71.37260789741886,-16.731859422096665
-0.7061702188803821,73.24327189036045,-18.543313297714537
-0.7420601329285107,76.96573803586924,-20.94104893924496
-0.6692019747403134,69.40896242152836,-20.209730928502367
-0.6704727386772996,69.54076479163216,-21.588726676726875
-0.7411120582447871,76.8674046737764,-25.361024728351925
-0.7209959278084619,74.78097965678019,-26.14637848445423
-0.7599159922360026,78.8177299821852,-29.129855607047205
-0.7525797847976916,78.056825852158,-30.425438916395994
-0.7674955139582298,79.6038704274452,-32.65820281399922
-0.7272684125190938,75.43155552475908,-32.51273720159245
-0.7375567842922715,76.49865519980159,-34.58481676073528
-0.7525383655692108,78.05252989102569,-36.95796698922416
-0.7483476127015152,77.61786917678515,-38.4407658619342
-0.7653826177134087,79.3847229329772,-41.07252051143679
-0.7223268153509298,74.91901798737281,-40.44966984963233
-0.7568701952675528,78.50182295365502,-44.18554878925116
-0.7251754528578436,75.21447583288597,-44.094999999999985
-1.172671757462033,65.95533459832173,18.003452777331344
-1.061466324753651,59.70073566493696,15.163664416187183
-0.7150938570458089,40.21948538501217,9.459191835159519
-0.6854299197730985,38.55107741332229,8.347654386333042
-0.7166507428503348,40.30705031826436,7.981540276600874
-0.6863156204609027,38.60089244881399,6.933771734240532
-0.7074575626281719,39.789992348958684,6.420070445251077
-0.8256217607237575,46.43597761580268,6.648299032862338
-0.7358822579133052,41.38870083362772,5.177009707850665
-0.688398908698703,38.718064173906306,4.1455988531951355
-0.6739087708824201,37.90308599952176,3.378156588899229
-0.656553977337174,36.92698914387751,2.630516624890971
-0.64644912797394,36.35865557860078,1.9411406170507919
-0.6474652147649895,36.415804003859726,1.29546931759684
-0.6364184000905371,35.79449087555856,0.6364892627677247
-0.6260434715053249,35.210967070267706,2.1964040342707778e-15
-0.6247265896145112,35.13690083205364,-0.6247961504547485
-0.6240922786716413,35.101224872254875,-1.2487039920154763
-0.6271027129819995,35.27054267236603,-1.8830477056211112
-0.6246925671402228,35.1349872840712,-2.502862277939217
-0.6104472896202726,34.333780945387225,-3.0600381278702806
-0.5936268955495624,33.38774066433676,-3.574873443753744
-0.8218044801178721,46.221279838684076,-5.781481651140191
-1.1683489852402347,65.7122061299615,-9.408101624900418
-1.1809921446309954,66.42330350456042,-10.71732519990623
-1.189579366193315,66.90628014982258,-12.018190376328246
-1.2061250847875586,67.83687168075092,-13.432953274508755
-1.2776481991486603,71.85959236894249,-15.560110940801094
-1.2898898705570656,72.54810859579484,-17.062537471982143
-1.3361469850520593,75.14977734466379,-19.08763756281379
-1.275845293339946,71.75819037379223,-19.58742533335878
-1.2550886612917629,70.59076171938766,-20.6204305886697
-1.306699494340994,73.49354311665377,-22.889780762743055
-1.3061678360057642,73.46364071372734,-24.316547287364607
-1.264237423632351,71.10532146510877,-24.94177631296275
-1.2926928934828925,72.70576082352463,-26.958027696929207
-1.3106807287537563,73.71746225356246,-28.827117861423954
